Unnamed: 0,title,text,label
30725,BRILLIANT! LT COL TONY SHAFFER: How Trump Should Fight Back Against “Deep State” [Video],"Former CIA analyst and retired U.S. Army Reserve Lieutenant Colonel Tony Shaffer told Lou Dobbs on Tuesday President Trump needs to understand deep state has declared war against his administration.   He needs to fire top two levels in intelligence to clean house.THE DEEP STATE:Never in American history has there been a more highly organized group of people, the  deep state , attempting to subvert the will of the American people, in this case, the Trump presidency. Peter Schweizer discusses the efforts of the  deep state , their conspiracy campaign against Donald Trump and its  potential impact on President Trump s administration.",1
15361,House G.O.P. Leaders Outline Plan to Replace Obama Health Care Act - The New York Times,"WASHINGTON  —   House Republican leaders on Thursday presented their    members with the outlines of their plan to replace the Affordable Care Act, leaning heavily on tax credits to finance individual insurance purchases and sharply reducing federal payments to the 31 states that have expanded Medicaid eligibility. Speaker Paul D. Ryan and two House committee chairmen stood with the new secretary of health and human services, former Representative Tom Price of Georgia, preparing Republican lawmakers for a weeklong Presidents’ Day recess that promises to be dominated by angry or anxious questions about the fate of the health law. But the talking points they provided did not say how the legislation would be paid for, essentially laying out the benefits without the more controversial costs. It also included no estimates of the number of people who would gain or lose insurance under the plan, nor did it include comparisons with the Affordable Care Act, which has extended coverage to 20 million people. With the House proposal’s rollback of Medicaid payments to the states, it appears likely that the number covered would be smaller. House Republican leaders asserted in a document describing their plan that they would not “pull the rug out from anyone who received care under states’ Medicaid expansions. ” But Kenneth E. Raske, the president of the Greater New York Hospital Association, expressed alarm, saying the proposals would “put a huge amount of pressure on state budgets and put many Americans at risk of losing health care coverage. ” Sketchy as the outline was, it envisions major changes. It would fundamentally remake Medicaid, a Great Society program that provides health care to more than 70 million Americans, not just the poor, but also   people who have run out of money and need nursing home care. Under the plan, Medicaid, an   entitlement program designed to cover all health care needs, would be put on a budget. The Affordable Care Act’s subsidies, which expand as incomes decline, giving the poorer people more help, would be replaced by fixed tax credits to help people purchase insurance policies. The tax credits would increase with a person’s age, but would not vary with a person’s income. And new incentives for consumers to establish savings accounts to pay medical expenses still assume that workers would have money at the end of a pay period to sock away. The House Republican plan would also make it easier for consumers to buy health insurance from companies licensed in other states, an idea long promoted by Republicans in Congress and championed by President Trump in his campaign last year. After the recess, Mr. Ryan said: “We intend to introduce legislation to repeal and replace Obamacare. It has become increasingly clear that this law is collapsing. People’s premiums are getting higher and higher. Their deductibles are soaring, and their choices are dwindling. ” Mr. Price told House Republicans that Mr. Trump “is all in on this. ” Mr. Ryan’s presentation on Thursday was meant to generate a sense of momentum for the Republicans’ campaign to eviscerate President Barack Obama’s health care law  —   a campaign that has been plagued by apprehensions, doubts and divisions among Republicans in the last few weeks. It was not clear whether the plan as outlined would get Republicans much closer to resolution. Senator Lamar Alexander of Tennessee, chairman of the Senate health committee, said that he and other Senate committee chairmen were working with their House counterparts, with the goal of developing a “consensus document. ” The House, he said, will probably act first but “will have the input of senators and the president. ” House conservatives are saying that any plan must begin with a full repeal of the Affordable Care Act and a replacement that looks nothing like it. Representative Mark Meadows, Republican of North Carolina and the chairman of the   Freedom Caucus, said Republicans needed to talk about replacement measures “in specific terms, not in aspirational terms. ” “We believe that it’s time that we make some very difficult decisions and move forward,” Mr. Meadows said. Any plan that can satisfy House conservatives would face great uncertainty in the more moderate Senate. The plan unveiled on Thursday by House Republican leaders would make huge changes in Medicaid. It would eventually undo the Affordable Care Act’s expansion of Medicaid and give each state a fixed amount of money for each beneficiary. As an alternative, they said, a state could receive a lump sum of federal money for all of its Medicaid program, or a block grant. In either case, the federal government would gradually reduce the extra payments it makes to states that have expanded Medicaid under the 2010 health care law. States could continue providing Medicaid to the newly eligible beneficiaries, but the federal share of the costs would decline to the regular federal share of Medicaid costs for other beneficiaries. The federal government now pays more than 90 percent of the costs for newly eligible beneficiaries in states that expanded Medicaid. Under the House Republican plan, the federal share would decline to 50 percent in states like New York, New Jersey, Connecticut and California, resulting in a significant loss of federal revenue. In a number of states that have expanded Medicaid, Republican governors and Republican members of Congress have made clear that they do not like the idea of a block grant or a   allotment. The Congressional Budget Office says that 12 million people have insurance because they became eligible for Medicaid under the Affordable Care Act, and it estimates that federal spending for this group will be $70 billion this year. The House Republican plan would immediately eliminate tax penalties for people who do not have insurance and employers that do not offer it. It would also eliminate taxes and fees that help pay for the expansion of coverage under the 2010 health care law. These include fees collected from health insurance companies and manufacturers of   prescription drugs and an excise tax on makers of medical devices. House Republicans have repeatedly said that they would continue providing some protection for people with   medical conditions. But the document describing their proposal does not say how they would do that. Mr. Ryan said the tax credits envisioned by House Republicans were different from those provided in the Affordable Care Act. Under that law, the tax credits are available only for insurance products that meet detailed federal standards and are purchased through an insurance exchange like HealthCare. gov. By contrast, Mr. Ryan said, with the Republican version of tax credits, people can “buy the health insurance plan of their choosing,” which could cost less and have less generous coverage than the plans now available. “You get the freedom to do what you want and buy what you need,” Mr. Ryan said. During a transition period, House Republicans would continue “Obamacare subsidies,” but they would provide a little more assistance to young people and a little less to older Americans. The House Republican plan would provide an unspecified amount of money for “innovation grants,” which states could use to help defray consumers’    costs or to establish “  pools” for people with serious chronic conditions.",0
13484,Russian couple’s firm making the world a little cleaner and greener - Russia News Now,"This post was originally published on this site 
Evgeny Demin and Elena Demina moved from the Krasnodar Territory in southern Russia to Moscow with a small idea and big ambitions. In 2000, when they were not yet 25 years old, they founded SPLAT, a company that today supplies personal care and household chemical products to 45 countries around the world. 
“In the beginning, the company specialized in the production of biologically active additives and cosmetics based on Spirulina platensis seaweed — thus the company name,” explains Evgeny Demin. 
They quickly decided to target their efforts in another direction: on the production of next-generation toothpaste. 
“From the very start, we agreed to create the best toothpaste in the world, so that it would surpass all expectations,” he said. 
Evgeny Demin and Elena Demina / Source: Press photo 
The couple first rented a factory for their operations near Moscow and in 2009 they opened their own plant 300 miles northwest of the Russian capital in the Novgorod Region. Today it employs more than 350 people. A total of 700 people work for the company, including in sales and marketing offices abroad. 
The company has opened a subsidiary and hired a local team in China and is now looking forward to working with its Chinese partners, according to SPLAT’s press service. The company’s premium products are particularly popular in Germany and SPLAT has also started to sell its products in France. The company currently owns more than 10 Russian and foreign patents. The right segment 
From the very beginning SPLAT toothpaste was priced about twice that of its supermarket rivals. Entering the premium segment, where there were practically no competitors, was one of the factors of the brand’s success, says Alexander Yeremenko, managing director of the BrandLab marketing agency. 
According to Yeremenko when SPLAT debuted, two major international players, Procter&Gamble and Colgate, had claimed the middle segment of the Russian market, while the lower end was dominated by Russian producers selling very cheap toothpaste. 
“In the high-price segment, besides LACALUT, there were no important players,” Yeremenko said. 
Source: Press photo 
Some of SPLAT’s exclusive offerings include black toothpaste made from Karelian coal and golden toothpaste featuring extracts of diamond and colloidal gold. SPLAT’s scientific laboratory and R&D center in Moscow are in charge of developing the toothpaste’s unique components. 
In 2008 the company began exporting its products and by 2015 foreign sales made up 17 percent of its revenue. One of its most successful foreign markets is Turkey, where SPLAT was able to sign an exclusive contract with one of the country’s leading perfume and cosmetics chains. 
The company has opened a subsidiary and hired a local team in China and is now looking forward to working with its Chinese partners, according to SPLAT’s press service. The company’s premium products are particularly popular in Germany and SPLAT has also started to sell its products in France. The company currently owns more than 10 Russian and foreign patents. A personal approach to customer loyalty 
The company has not divulged any financial indicators, but in value terms SPLAT holds 9.7 percent of the Russian market and in terms of sales it has a 14.7-percent market share, says Timur Nigmatullin, an analyst at Finam Holding. 
Nigmatullin attributes SPLAT’s success in part to its unusual marketing strategy. The company does not employ TV advertising on principle and focuses its energies on repeat sales to loyal customers. 
Yeremenko believes that SPLAT’s marketing efforts were appropriate for a product in the high-end segment of the market where consumers value innovation and are ready to pay for it. 
“SPLAT did not have money for promotion, which is why all efforts were directed at achieving a high-quality and innovative product,” Yeremenko said, adding that the firm’s unique offerings, such as being the first black toothpaste or having unusual taste and components are all elements of marketing, which requires constant research and experimentation. 
The company also takes a personal approach to encouraging brand loyalty. Each SPLAT toothpaste package contains a letter from Evgeny Demin himself, the firm’s general director. At the end of each letter, he provides his personal email address noting that he responds to all messages himself. 
“The director’s letters in the packages create the impression of the producer’s responsibility to the customer; [they] guarantee a quality approach and the company’s excellent result on the market,” Yeremenko said. Not just toothpaste 
Today SPLAT has diversified and it produces more than 200 different products from its 50,000 sq. ft. plant in the Novgorod Region. The company’s offerings include toothpastes, brushes, foams and mouthwashes, the BioMio ecological line of housekeeping products, the organic LALLUM Baby line of natural cosmetics for children and mothers and the HEYA series of natural shampoos and conditioners. 
Source: Press photo 
HEYA is one of SPLAT’s latest developments and is one of co-founder Elena Demina’s proudest accomplishments. 
“The idea of creating products for health and hair beauty that would be just as unique and effective as all the other SPLAT products, came to us a long time ago,” she said. “Our team spent more than five years working on it.” 
The market for hair care products is highly competitive, but SPLAT’s offerings, made exclusively from natural ingredients without silicon or parabens, are unique. The company took its time developing the HEYA series components, but Demina says she is very happy with the result. 
“We do not compete with other hair care producers because, all modesty aside, we believe that our products are unique and unrepeatable,” she said. 
Source: Press photo 
Nigmatullin considers the Russian market robust and large enough to accommodate new products, despite the unfavorable economic situation and the difficult investment climate. 
“The SPLAT phenomenon is not the only one,” Nigmatullin said. “There are many other examples: UAZ, Ural motorcycles, a long list of medicine produced in local plants, confectionery and so on.” 
According to Yeremenko SPLAT’s success can be attributed to hard work and planning. 
“Actually, SPLAT’s story is not as magical as it seems,” Yeremenko said. “It is proof of a solid marketing approach, which basically any producer can adopt.” 
In his view, SPLAT’s founders demonstrated sound judgment and perseverance in developing their idea. 
“The problem with most Russian companies is not the lack of ideas, but that they don’t know where they’re going,” he said. “But SPLAT had a strategy and most importantly, it patiently implemented it.” Subscribe to get the hand picked best stories every week Related ",1
13554,Katie Hopkins to Leave LBC Following ’Final Solution’ Tweet,"Outspoken broadcaster Katie Hopkins is parting ways with LBC Radio “immediately” following a controversial tweet in which she called for a “final solution” to Islamic terrorism. [Hopkins amended the tweet to read “true solution” soon after posting it on Tuesday, explaining that she had found the “typo” to be “disrespectful” to the victims of the attack on the Manchester Arena on Monday which killed 22 people.  But fellow Twitter users were quick to make the connection to the holocaust, labelling Hopkins a “Nazi”. 22 dead  —   number rising. Schofield. Don’t you even dare. Do not be part of the problem. We need a true solution. #ManchesterArena,  —   Katie Hopkins (@KTHopkins) May 23, 2017,  @KTHopkins How come you changed this from “final solution” to “true solution”? Come on, stand by those nazi words, nazi. pic. twitter.   —      (@JohnSeaborn) May 23, 2017,  @JohnSeaborn I stand by my tweet. I find the typo disrespectful to the survivors in Manchester,  —   Katie Hopkins (@KTHopkins) May 23, 2017,  Later the same day Hopkins was accused of inciting racial hatred after she tweeted “Western men. These are your wives. Your daughters. Your sons. Rise up. Demand action. Do not carry on as normal. Cowed. ” Both tweets were reported to the police for hate speech. The Met’s Contact Centre Twitter account confirming that complaints had been received and would be “assessed by specialist officers”. This is the response from the Met Police to the slaughter of our children in Manchester pic. twitter.   —   Katie Hopkins (@KTHopkins) May 23, 2017,  This is not the first time Hopkins’ tweets have landed her in trouble. In March, she was ordered to pay £24, 000 in damages and £107, 000 in costs to social justice activist Jack Monroe after wrongly accusing her of vandalising war memorials. Hopkins had meant to direct her tweet to New Stateman columnist Laurie Penny, who had shown indifference to a memorial to the Women of World War II being sprayed with graffiti reading “Fuck Tory scum”. On Friday morning, LBC Radio appeared to have reached breaking point with Hopkins, announcing via Twitter that she would no longer be hosting her two hour slot, “effective immediately”. LBC and Katie Hopkins have agreed that Katie will leave LBC effective immediately.  —   LBC (@LBC) May 26, 2017,  The station refused to either confirm or deny that Hopkins had been sacked. A spokesman probed for further details responded: “That’s all we’re saying. ” The BBC’s Amol Rajan has reported that there were “massive cheers and applause” from the station’s newsroom when her departure was announced.",0
49556,British PM May says lawmakers to vote on final Brexit deal,"LONDON (Reuters) - British Prime Minister Theresa May said on Wednesday that the  final Brexit withdrawal agreement will be put to a vote in both houses of parliament.  We will put the final withdrawal agreement between the UK and the EU to a vote in both houses of parliament before it comes into force,  May told parliament.  We expect the UK parliament to vote ahead of the European parliament so we fully expect parliament to vote well before March 2019,  she added.  Of course after we leave, the withdrawal agreement will be followed up by one or more agreements covering different aspects of the future relationship and we will introduce further legislation where it is needed to implement this into UK law, providing yet another opportunity for proper parliamentary scrutiny.    ",0
49405,Mexico presidential front-runner unveils planned cabinet,"MEXICO CITY (Reuters) - The leftist front-runner for Mexico s 2018 presidential election on Thursday proposed a moderate U.S.-trained economist for finance minister, unveiling a planned cabinet made up of men and women in equal measure. Former Mexico City Mayor Andres Manuel Lopez Obrador had a 12-point lead in one recent poll. He wants to overhaul Mexico s approach to the economy, security and education, vowing more support for the poorest but without new taxes or higher debt. For the finance portfolio, Lopez Obrador tapped Carlos Manuel Urzua, an academic who served as finance minister of the Mexico City government from 2000 to 2003 when the candidate, 64, was mayor of the capital. A veteran campaigner, Lopez Obrador was runner-up in the last two presidential contests. A self-declared nationalist, he hopes Mexico will elect him next July, reversing a Latin American trend towards right-leaning governments. If he wins, it could increase friction with U.S. President Donald Trump over his anti-migrant language and policies. Lopez Obrador, or AMLO as he is often known, proposed a cabinet of eight men and eight women, including a onetime interior minister for the ruling Institutional Revolutionary Party (PRI) and a respected former supreme court judge. The naming of Urzua encouraged the view that AMLO would be a more pragmatic manager of Latin America s second biggest economy than critics have warned he would be.   We see an AMLO administration as increasingly moderate from a macroeconomic perspective and the signaling of Mr. Urzua, who is not an extremist economist by any means, corroborates this view,  Marcos Casarin, head of Latin America macro services Oxford Economics, said in emailed comments. An author, researcher and university professor, Urzua earned a PhD and Master in Economics from the University of Wisconsin and a degree in Mathematics from Mexico s Tecnologico de Monterrey. He is also a poet who writes about inequality. For interior minister, Lopez Obrador selected Olga Sanchez, a former Supreme Court justice who helped move the country s top tribunal in a more liberal direction during two decades in the job. For education, Lopez Obrador picked Esteban Moctezuma, who served as interior minister under former President Ernesto Zedillo. For energy, he named Rocio Nahle, a chemical engineer and lower house leader of his MORENA party. In the July 1 election, AMLO looks likely to face former finance minister Jose Antonio Meade for the PRI, and Ricardo Anaya at the head of a right-left opposition coalition. ",0
35809,INFINITE ARROGANCE: Obama Doesn’t Think The Supreme Court Should Have Taken Up Obamacare Challenge,"With an Imperial President who believes he is above the law, is there even a need for a Supreme court?On Monday, President Barack Obama said the Supreme Court should not have taken up the challenge to the Affordable Care Act in King v. Burwell. This should be an easy case. Frankly, it probably should not even have been taken up,  Obama said during a press conference at the G-7 summit in Germany.When asked whether the administration had a  plan B,  in the event that the Supreme Court strikes down subsidies in states that do not run their own health insurance exchanges, Obama said there are no easy solutions. You have a model where all the pieces connect,  he said.  And there are a whole bunch of scenarios   not just with relation to health care but all kinds of stuff I do   where if somebody does something that does not make any sense, it is hard to fix. This would be hard to fix. The president called the legal challenge  bizarre  in light of the law s successful implementation. What s more the thing s working,  Obama said.  Part of what is bizarre about the whole thing is that we have not had a lot of conversation about the horrors of Obamacare because none of them have come to pass. The Supreme Court will announce a ruling this month on whether the Affordable Care Act s designation of an  exchange established by the state  means that the law can only provide subsidies to individuals in states that run their own exchanges. If the court rules in favor of a narrow interpretation of that provision of the law, 6.4 million people in 34 states will lose their subsidies, leaving many unable to afford insurance.Via: Huffington Post",1
1235,Rory McIlroy: Is Abu Dhabi his next big championship?,"Rory McIlroy posted a level-par 72 in the final round at Dunhill Links
Rory McIlroy has chosen to hit the pause button rather than his driver for the next few weeks and it may prove the most important decision of his career.
It is most likely we will not see him again in competitive action until the Abu Dhabi Championship in January.
The 28-year-old's mediocre, winless 2017 season came to a self-determined and muted end at the Dunhill Links Championship on Sunday where he finished up sharing a miserable 63rd place.
It concluded a campaign where the Northern Irishman was eclipsed by a new generation of young talent. He knows it, too, and this is another reason for the break he is just starting.
For the rest of this year he will lay foundations for what he expects to be the second half of his career.
The initial objective is to get healthy enough to allow for prolonged range time. This is because, like the former world number one's body, his golf game has also been off colour for far too long.
In recent years, McIlroy has not made the most of his prodigious talents, having failed to add to the four majors he collected by the end of August 2014.
The following summer was ruined by a freak football injury immediately before his intended Open defence and since then there have been no further steps towards his stated ambition of 10 major titles.
McIlroy wants to overtake Gary Player's total of nine to become the game's most successful non-American golfer. But 2017 offered little evidence to suggest such a lofty ambition is attainable.
With his year seriously undermined by a rib problem, McIlroy managed to play in only 18 tournaments. There were seven top-10s in a campaign that included two runner-up finishes.
2014 Open Champion McIlroy ended on five under par at Royal Birkdale this year but was still seven shots behind winner Jordan Spieth
McIlroy's share of fourth place at The Open, where he was always playing catch-up after falling five over par after only six holes, was his best showing at the majors.
""I don't think any year is a wasted year,"" McIlroy told BBC Sport. ""I've learned a lot this year in terms of how I manage myself, manage my schedule and how I practise.
""It hasn't been what I've wanted in terms of results but it is not as though I have missed a ton of cuts.""
McIlroy is convinced the debilitating rib injury, which first surfaced while finishing second in last January's South African Open, is the prime reason for his lack of 2017 victories.
Now is the time to completely cure himself of its niggling effects. There will be long periods spent in the gym and doing rehabilitation work that will ultimately allow him to spend more time on the range.
""I will have six intensive weeks over November-December time where I will be getting my body right,"" McIlroy told me.
""But I think, as well, I will be mentally in a better place.
""It's been tough because physically I haven't been where I have needed to be and wanted to be this year.
""And that takes its toll mentally because you feel like you are trying to prepare and trying to practise but you just can't quite.
""I haven't felt 100% totally prepared any week that I've played because of the injury.""
It is clear that McIlroy is fed up with mediocrity, with being unable to capitalise on still possessing, arguably, the finest natural talents in the game.
There has been an air of resignation around the Northern Irishman. Blissfully happy off the course, the newlywed has lacked the same mojo inside the ropes.
Justin Thomas won the PGA Championship while fellow American Brooks Koepka secured the US Open title in 2017
And at the same time the competition has deepened. Americans Justin Thomas (24) and Brooks Koepka (27) are both younger than McIlroy and each became a major champion in 2017.
Jordan Spieth is only 24 and his Open win in July took the American to three majors, just one behind world number six McIlroy.
""The landscape of the game has changed a bit since I started to win majors,"" McIlroy told reporters at St Andrews.
""You've got young, hungry guys now who are fearless and they are playing the game how I basically came out and played a few years ago.
""It's just about trying to gain an advantage here or there, so just re-assessing everything and making sure I'm not leaving any stone unturned and do everything I can to get back to being the best player in the world.""
McIlroy feels he is a better player than the one who youthfully collected his initial major titles in 2011 and 2012. He spent 95 weeks of his first decade on tour as world number one.
""I see no reason why I can't better that in the next 10 years and that's why I feel like these three months are very important for me to put some really good things in place,"" he said.
McIlroy also has to decide on who will be the long-term caddie replacement for JP Fitzgerald, with whom he split after The Open in July.
He has to decide whether having his best friend, Harry Diamond, is the best option. Reports have suggested he may turn to Joe LaCava, the rather underworked caddie of Tiger Woods.
Harry Diamond, McIlroy's childhood best friend, first worked with the four-time major winner at the WGC-Bridgestone Invitational
Certainly, someone alongside McIlroy with the course management skills to make the most of the player's substantial golfing gifts would seem a sensible move.
In the competitive landscape, he needs all the help he can get.
But McIlroy remains bullish about his chances. ""I'm still confident that I have the ability to do it,"" he said.
""The quality of golf out there now has not got any worse. It's only got better.
""But you know, I've been able to win tournaments against the best players in the world and playing at their best, and feel confident that I'll be able to do that again.""
What happens over the coming weeks may well determine the success of the second decade of his career.
One thing is for certain, McIlroy has had enough of trying to play catch-up. There is a career Grand Slam to complete - he only needs the Masters - a fifth Ryder Cup on the horizon and surging movement of golfing youth to be tamed.
With a confident smile, he told me: ""I actually feel like I'm getting a head-start on everyone else, which will be a nice position to be in.""",0
47509,White House opposes bill it says harms FTC consumer protection ability,"WASHINGTON (Reuters) - The White House said on Monday that the Obama administration “strongly opposes” passage by the House of Representatives a bill on mergers and acquisitions, saying it harms a federal agency’s ability to promote competition and protect consumers.  Proposed changes to the Standard Merger and Acquisition Reviews Through Equal Rules Act of 2015, sponsored by Representative Blake Farenthold, a Texas Republican, “threaten to undermine the (Federal Trade Commission’s) important role in protecting competition and consumers,” the White House said in a statement.       ",0
24249, Watch John Oliver BRUTALLY Shame Trump Over His Pathetic Pretend Online Poll ‘Wins’ (VIDEO),"Since Donald Trump has to rely on make-believe to think he s actually winning in this presidential election, after the first debate he relied upon random internet polls to say that he won. Newsflash   he really, really didn t.However, that didn t stop Trump from trying to pretend that he won, so not letting him get away with it was none other that John Oliver on HBO s Last Week Tonight.Oliver went through point by point explaining that random online polls are not representative of actual polling, but rather just the opinions of whoever or whatever decided to take the poll. He then used the hilarious example of how an online poll even ended up naming a boat the ever clever name of  Boaty McBoatface. Oliver also slammed Fox News  Sean Hannity for humoring Trump and also declaring him the winner of the debate with the use of the same random internet polls. Also bringing up the fact that Fox News itself had to issue a memo that those polls aren t scientific and are not to be used as fact, stating they  do not meet our editorial standards. Who knew Fox News had standards, and how badly do you have to f*ck up to get called out for not following them?All in all, it s quite nice to see these blowhards get called out for being, well, blowhards.Watch the clip here: Featured image via video screen capture   HT HBO",1
46954,"Republican Kasich suspends presidential campaign: NBC, Politico","WASHINGTON (Reuters) - Republican John Kasich ended his longshot presidential bid on Wednesday, NBC News and Politico reported, leaving Donald Trump’s path clear to capture the Republican nomination for the Nov. 8 election.  Kasich, 63, the Ohio governor and a former U.S. congressman, had vowed just a day earlier to keep running after U.S. Senator Ted Cruz dropped out following a poor showing in Indiana’s Republican primary on Tuesday. NBC cited an unidentified Kasich campaign source as saying the governor would suspend his campaign. The campaign did not immediately respond to Reuters’ request for comment. Kasich, who was able to win only his own state in the race for the 2016 Republican nomination, canceled a media appearance on Wednesday in Virginia and scheduled a 5 p.m. EDT statement in Columbus, Ohio, his campaign said. Trump’s decisive victory in the Indiana primary forced Cruz  to suspend his candidacy and prompted speculation that Kasich, running a distant third, would do the same. ",0
24598, Hillary Completely Blew Away This Woman Who Receives Terrifying Hate From The Alt-Right,"When Ella Dawson started a blog discussing her trials with genital herpes, along with STI stigma, she expected prudes to come out of the woodwork and snipe at her for putting such a personal topic out for all to see. What she didn t expect was for the dangerous alt-right to find her and make her a target for their sick form of entertainment.When she decided to write about that, she likely also didn t expect to catch the attention of Hillary Clinton, let alone grab it enough to receive a personal letter back.The letter starts with: Thank you for the brave and insightful piece on Medium this week. I am so grateful for you for not only speaking out against the stigma surrounding sexually transmitted infections, but for also taking a courageous stand against the ridiculous, but very real, barrage of hate you have received online. She reiterated that love and kindness are among the central components of her campaign, and that the decline of civil public discourse is one of the more alarming problems in the digital age. Then she dropped this truth bomb: It s going to take all of us, working together, to restore our discourse and that work starts by calling out the bullies, chief among them Donald Trump and the alt-right. Read the whole letter below:Thank you, @HillaryClinton, for reading. I m incredibly moved. To be accurate, I m ugly crying. #ImWithHer pic.twitter.com/kt5tAVWrFX  Ella Dawson (@brosandprose) September 6, 2016The blog post that caught Hillary s attention discusses Dawson s very real and terrible problems with the alt-right. Her broader discussion, though, is about how rape threats, death threats, doxxing, shaming, and more, happen to women all over the Internet because we dare to Internet while female. The sheer gall of us to have an opinion and put it out there   we should, in the eyes of the misogynistic alt-right, stay silent. We bring the harassment on ourselves in their view.What s worse is that some of the people harassing Dawson aren t the typical cretins that inhabit the alt-right. Mike Cernovich, who s a lawyer, but more well-known for his sexist Internet presence, tweeted: Ugly and has herpes. Maybe an SJW male might actually be able to get at these table scraps. (Doubtful). Paul Joseph Watson, an editor-at-large at Alex Jones  InfoWars, recorded a five-minute YouTube video talking about how vile were the women who were tweeting under the hashtag #ShoutYourStatus for STD Awareness Month. He ended it with the typical sexist attack of: I don t think we should be that surprised that feminists are bragging about their STDs. After all, they re so fat and ugly, the mere fact that they re having any kind of sex at all is a massive achievement. Because the women the alt-right considers to be their eye candy all know their places and would never be so hateful towards men as to become a feminist. Sure.The response to that video caused Dawson to lock her Twitter account, lest Breitbart writers, and other misogynistic writers, embed her tweets in their stories, causing an ever-growing cycle of harassment. A man writing about this stuff would never receive this treatment. Ever.That s what Hillary knows, and has dealt with as a strong woman in a position of power for most of her life. Hillary stood up in Reno and read off Breitbart headlines while many other women are afraid to even mention that cesspool of a news site. Dawson has been a Hillary supporter for years, but her admiration for Hillary went through the roof when she witnessed this speech.Dawson ended her post with a thank-you to Hillary for having the guts (yes, it takes guts to stand up to the hate of the alt-right) to call the alt-right out for what it is. Misogyny, racism, white nationalism, white supremacy, anti-Semitism, and all-around hate are what the alt-right is about. That s despite the fact that, according to Dawson, they delusionally bill themselves as: [A] trendy new generation of conservatism, pushing boundaries and buttons in response to political correctness and liberal oversensitivity. Please. That is vile on its face.Bravo to Dawson for continuing to Internet while female, and bravo to Hillary for standing with her. That is what makes a president.Featured image by Justin Sullivan/Getty Images",1
